timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-06-30 23:11:28,21.2,20.0,107,55,RUNNING,NONE
2026-06-30 23:11:33,21.2,20.0,107,54,RUNNING,NONE
2026-06-30 23:11:38,21.1,20.0,99,53,RUNNING,NONE
2026-06-30 23:11:43,21.1,20.0,104,55,RUNNING,NONE
2026-06-30 23:11:48,20.9,20.0,121,53,RUNNING,NONE
2026-06-30 23:11:53,20.9,20.0,107,55,RUNNING,NONE
2026-06-30 23:11:58,20.8,20.0,98,53,RUNNING,NONE
2026-06-30 23:12:03,20.8,20.0,103,55,RUNNING,NONE
2026-06-30 23:12:08,20.7,20.0,106,56,RUNNING,NONE
2026-06-30 23:12:13,20.7,20.0,121,50,RUNNING,NONE
2026-06-30 23:12:18,20.7,20.0,102,56,RUNNING,NONE
2026-06-30 23:12:23,20.7,20.0,101,49,RUNNING,NONE
2026-06-30 23:12:28,20.6,20.0,113,58,RUNNING,NONE
2026-06-30 23:12:33,20.6,20.0,103,56,RUNNING,NONE
2026-06-30 23:12:39,20.6,20.0,103,57,RUNNING,NONE
2026-06-30 23:12:44,20.6,20.0,119,51,RUNNING,NONE
2026-06-30 23:12:49,20.5,20.0,102,56,RUNNING,NONE
2026-06-30 23:12:54,20.5,20.0,116,57,RUNNING,NONE
2026-06-30 23:12:59,20.5,20.0,103,58,RUNNING,NONE
2026-06-30 23:13:04,20.4,20.0,108,51,RUNNING,NONE
2026-06-30 23:13:09,20.5,20.0,105,56,RUNNING,NONE
2026-06-30 23:13:14,20.5,20.0,95,65,RUNNING,NONE
2026-06-30 23:13:19,20.4,20.0,121,58,RUNNING,NONE
2026-06-30 23:13:24,20.4,20.0,101,59,RUNNING,NONE
2026-06-30 23:13:29,20.4,20.0,113,60,RUNNING,NONE
2026-06-30 23:13:34,20.4,20.0,105,61,RUNNING,NONE
2026-06-30 23:13:39,20.4,20.0,97,61,RUNNING,NONE
2026-06-30 23:13:44,20.3,20.0,107,54,RUNNING,NONE
2026-06-30 23:13:49,20.3,20.0,98,59,RUNNING,NONE
2026-06-30 23:13:54,20.3,20.0,102,60,RUNNING,NONE
2026-06-30 23:13:59,20.3,20.0,110,60,RUNNING,NONE
2026-06-30 23:14:04,20.3,20.0,119,61,RUNNING,NONE
2026-06-30 23:14:09,20.3,20.0,101,61,RUNNING,NONE
2026-06-30 23:14:14,20.2,20.0,98,58,RUNNING,NONE
2026-06-30 23:14:19,20.3,20.0,103,67,RUNNING,NONE
2026-06-30 23:14:24,20.3,20.0,110,63,RUNNING,NONE
2026-06-30 23:14:29,20.2,20.0,120,56,RUNNING,NONE
2026-06-30 23:14:34,20.2,20.0,93,60,RUNNING,NONE
2026-06-30 23:14:39,20.2,20.0,101,61,RUNNING,NONE
2026-06-30 23:14:44,20.3,20.0,110,61,RUNNING,NONE
2026-06-30 23:14:49,20.2,20.0,120,62,RUNNING,NONE
2026-06-30 23:14:54,20.3,20.0,96,62,RUNNING,NONE
2026-06-30 23:14:59,20.2,20.0,103,63,RUNNING,NONE
2026-06-30 23:15:04,20.2,20.0,116,63,RUNNING,NONE
2026-06-30 23:15:09,20.2,20.0,102,64,RUNNING,NONE
2026-06-30 23:15:15,20.2,20.0,117,64,RUNNING,NONE
2026-06-30 23:15:20,20.2,20.0,104,64,RUNNING,NONE
2026-06-30 23:15:25,20.2,20.0,118,65,RUNNING,NONE
2026-06-30 23:15:30,20.2,20.0,105,65,RUNNING,NONE
2026-06-30 23:15:35,20.1,20.0,113,66,RUNNING,NONE
2026-06-30 23:15:40,20.2,20.0,105,66,RUNNING,NONE
2026-06-30 23:15:45,20.2,20.0,109,66,RUNNING,NONE
2026-06-30 23:15:50,20.2,20.0,108,71,RUNNING,NONE
2026-06-30 23:15:55,20.2,20.0,104,67,RUNNING,NONE
2026-06-30 23:16:00,20.1,20.0,115,64,RUNNING,NONE
2026-06-30 23:16:05,20.1,20.0,98,64,RUNNING,NONE
2026-06-30 23:16:10,20.2,20.0,104,64,RUNNING,NONE
2026-06-30 23:16:15,20.1,20.0,116,60,RUNNING,NONE
2026-06-30 23:16:20,20.1,20.0,100,65,RUNNING,NONE
2026-06-30 23:16:25,20.1,20.0,104,65,RUNNING,NONE
2026-06-30 23:16:30,20.2,20.0,107,65,RUNNING,NONE
2026-06-30 23:16:35,20.1,20.0,121,65,RUNNING,NONE
2026-06-30 23:16:40,20.1,20.0,96,66,RUNNING,NONE
2026-06-30 23:16:45,20.1,20.0,105,66,RUNNING,NONE
2026-06-30 23:16:50,20.1,20.0,118,0,RUNNING,NONE
2026-06-30 23:16:55,21.4,20.0,99,49,RUNNING,NONE
2026-06-30 23:17:00,21.4,20.0,107,52,RUNNING,NONE
2026-06-30 23:17:05,21.3,20.0,117,55,RUNNING,NONE
2026-06-30 23:17:10,21.2,20.0,98,45,RUNNING,NONE
2026-06-30 23:17:15,21.2,20.0,105,52,RUNNING,NONE
2026-06-30 23:17:20,21.1,20.0,116,46,RUNNING,NONE
2026-06-30 23:17:25,21.1,20.0,118,53,RUNNING,NONE
2026-06-30 23:17:30,20.9,20.0,98,51,RUNNING,NONE
2026-06-30 23:17:35,20.8,20.0,105,45,RUNNING,NONE
2026-06-30 23:17:40,20.8,20.0,108,51,RUNNING,NONE
2026-06-30 23:17:45,20.8,20.0,118,45,RUNNING,NONE
2026-06-30 23:17:51,20.7,20.0,98,58,RUNNING,NONE
2026-06-30 23:17:56,20.7,20.0,106,44,RUNNING,NONE
2026-06-30 23:18:01,20.6,20.0,115,45,RUNNING,NONE
2026-06-30 23:18:06,20.6,20.0,102,43,RUNNING,NONE
2026-06-30 23:18:11,20.6,20.0,105,48,RUNNING,NONE
2026-06-30 23:18:16,20.5,20.0,116,49,RUNNING,NONE
2026-06-30 23:18:21,20.5,20.0,102,42,RUNNING,NONE
2026-06-30 23:18:26,20.4,20.0,104,47,RUNNING,NONE
2026-06-30 23:18:31,20.4,20.0,107,44,RUNNING,NONE
2026-06-30 23:18:36,20.3,20.0,113,49,RUNNING,NONE
2026-06-30 23:18:41,20.4,20.0,114,42,RUNNING,NONE
2026-06-30 23:18:46,20.3,20.0,101,47,RUNNING,NONE
2026-06-30 23:18:51,20.3,20.0,99,47,RUNNING,NONE
2026-06-30 23:18:56,20.3,20.0,105,48,RUNNING,NONE
2026-06-30 23:19:01,20.2,20.0,110,53,RUNNING,NONE
2026-06-30 23:19:06,20.2,20.0,112,53,RUNNING,NONE
2026-07-01 00:41:36,24.3,25.0,109,0,WAIT,NONE
2026-07-01 00:41:41,24.3,25.0,117,0,WAIT,NONE
2026-07-01 00:41:46,24.3,25.0,109,0,WAIT,NONE
2026-07-01 00:41:51,24.3,25.0,121,0,WAIT,NONE
2026-07-01 00:41:56,24.3,25.0,110,0,WAIT,NONE
2026-07-01 00:42:01,24.3,25.0,113,0,WAIT,NONE
2026-07-01 00:42:06,24.3,25.0,110,0,WAIT,NONE
2026-07-01 00:42:11,24.3,25.0,114,0,WAIT,NONE
2026-07-01 00:42:16,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:42:21,24.3,25.0,122,0,WAIT,NONE
2026-07-01 00:42:26,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:42:31,24.4,25.0,123,0,WAIT,NONE
2026-07-01 00:42:36,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:42:41,24.4,25.0,119,0,WAIT,NONE
2026-07-01 00:42:46,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:42:51,24.4,25.0,124,0,WAIT,NONE
2026-07-01 00:42:56,24.4,25.0,105,0,WAIT,NONE
2026-07-01 00:43:01,24.4,25.0,113,0,WAIT,NONE
2026-07-01 00:43:06,24.4,25.0,111,0,WAIT,NONE
2026-07-01 00:43:12,24.4,25.0,108,0,WAIT,NONE
2026-07-01 00:43:17,24.4,25.0,111,0,WAIT,NONE
2026-07-01 00:43:22,24.4,25.0,122,0,WAIT,NONE
2026-07-01 00:43:27,24.4,25.0,107,0,WAIT,NONE
2026-07-01 00:43:32,24.4,25.0,114,0,WAIT,NONE
2026-07-01 00:43:37,24.4,25.0,108,0,WAIT,NONE
2026-07-01 00:43:42,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:43:47,24.4,25.0,102,0,WAIT,NONE
2026-07-01 00:43:52,24.4,25.0,119,0,WAIT,NONE
2026-07-01 00:43:57,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:44:02,24.4,25.0,102,0,WAIT,NONE
2026-07-01 00:44:07,24.4,25.0,123,0,WAIT,NONE
2026-07-01 00:44:12,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:44:17,24.4,25.0,102,0,WAIT,NONE
2026-07-01 00:44:22,24.4,25.0,121,0,WAIT,NONE
2026-07-01 00:44:27,24.4,25.0,107,0,WAIT,NONE
2026-07-01 00:44:32,24.4,25.0,124,0,WAIT,NONE
2026-07-01 00:44:37,24.4,25.0,108,0,WAIT,NONE
2026-07-01 00:44:42,24.4,25.0,124,0,WAIT,NONE
2026-07-01 00:44:47,24.4,25.0,106,0,WAIT,NONE
2026-07-01 00:44:52,24.4,25.0,112,0,WAIT,NONE
2026-07-01 00:44:57,24.4,25.0,121,0,WAIT,NONE
2026-07-01 00:45:02,24.4,25.0,101,0,WAIT,NONE
2026-07-01 00:45:07,24.4,25.0,109,0,WAIT,NONE
2026-07-01 00:45:12,24.4,25.0,122,0,WAIT,NONE
2026-07-01 00:45:17,24.4,25.0,102,0,WAIT,NONE
2026-07-01 00:45:22,24.4,25.0,109,0,WAIT,NONE
2026-07-01 00:45:27,24.4,25.0,125,0,WAIT,NONE
2026-07-01 00:45:32,24.4,25.0,96,0,WAIT,NONE
2026-07-01 00:45:37,24.4,25.0,110,0,WAIT,NONE
2026-07-01 00:45:42,24.4,25.0,107,0,WAIT,NONE
2026-07-01 00:45:48,24.4,25.0,100,0,WAIT,NONE
2026-07-01 00:45:53,24.4,25.0,129,0,WAIT,NONE
2026-07-01 00:45:58,24.4,25.0,96,0,WAIT,NONE
2026-07-01 00:46:03,24.6,25.0,105,0,WAIT,NONE
2026-07-01 00:46:08,24.6,25.0,122,0,WAIT,NONE
2026-07-01 00:46:13,24.6,25.0,101,0,WAIT,NONE
2026-07-01 00:46:18,24.6,25.0,122,0,WAIT,NONE
2026-07-01 00:46:23,24.6,25.0,101,0,WAIT,NONE
2026-07-01 00:46:28,24.6,25.0,106,0,WAIT,NONE
2026-07-01 00:46:33,24.6,25.0,122,0,WAIT,NONE
2026-07-01 00:48:18,24.6,25.0,108,0,WAIT,NONE
2026-07-01 00:48:23,24.6,25.0,109,0,WAIT,NONE
2026-07-01 00:48:29,24.6,25.0,104,0,WAIT,NONE
2026-07-01 00:48:34,24.6,25.0,107,0,WAIT,NONE
2026-07-01 00:48:43,24.6,25.0,128,0,WAIT,NONE
2026-07-01 00:48:48,24.6,25.0,101,0,WAIT,NONE
2026-07-01 00:48:53,24.6,25.0,125,0,WAIT,NONE
2026-07-01 00:48:58,24.6,25.0,101,0,WAIT,NONE
2026-07-01 00:49:03,24.6,25.0,125,0,WAIT,NONE
2026-07-01 00:49:08,24.6,25.0,101,0,WAIT,NONE
2026-07-01 00:49:13,24.6,25.0,129,0,WAIT,NONE
2026-07-01 00:49:18,24.6,25.0,100,0,WAIT,NONE
2026-07-01 00:49:23,24.6,25.0,120,0,WAIT,NONE
2026-07-01 00:49:28,24.6,25.0,108,0,WAIT,NONE
2026-07-01 00:49:33,24.6,25.0,99,0,WAIT,NONE
2026-07-01 00:49:38,24.6,25.0,128,0,WAIT,NONE
2026-07-01 00:49:43,24.6,25.0,103,0,WAIT,NONE
2026-07-01 00:49:48,24.6,15.0,106,0,WAIT,NONE
2026-07-01 00:49:53,22.1,15.0,112,243,RUNNING,NONE
2026-07-01 00:49:58,17.1,15.0,85,84,RUNNING,NONE
2026-07-01 00:50:03,16.9,15.0,104,90,RUNNING,NONE
2026-07-01 00:50:08,17.0,15.0,103,94,RUNNING,NONE
2026-07-01 00:50:13,16.9,15.0,92,94,RUNNING,NONE
