timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-06-30 01:31:58,23.1,25.0,103,0,WAIT,NONE
2026-06-30 01:32:03,23.1,25.0,106,0,WAIT,NONE
2026-06-30 01:32:08,23.1,25.0,109,0,WAIT,NONE
2026-06-30 01:32:13,23.3,25.0,121,0,WAIT,NONE
2026-06-30 01:32:18,23.2,25.0,115,0,WAIT,NONE
2026-06-30 01:32:23,23.1,25.0,104,0,WAIT,NONE
2026-06-30 01:32:28,23.1,25.0,115,0,WAIT,NONE
2026-06-30 01:32:33,23.1,25.0,112,0,WAIT,NONE
2026-06-30 01:32:38,23.1,25.0,106,0,WAIT,NONE
2026-06-30 01:32:43,23.1,25.0,114,0,WAIT,NONE
2026-06-30 01:32:48,23.1,25.0,109,0,WAIT,NONE
2026-06-30 01:32:53,23.1,25.0,103,0,WAIT,NONE
2026-06-30 01:32:58,23.1,25.0,117,0,WAIT,NONE
2026-06-30 01:33:03,23.1,25.0,102,0,WAIT,NONE
2026-06-30 01:33:08,23.1,25.0,110,0,WAIT,NONE
2026-06-30 01:33:13,23.1,25.0,110,0,WAIT,NONE
2026-06-30 01:33:18,23.1,25.0,104,0,WAIT,NONE
2026-06-30 01:33:23,23.1,25.0,117,0,WAIT,NONE
2026-06-30 01:33:28,23.1,25.0,103,0,WAIT,NONE
2026-06-30 01:33:33,23.1,25.0,104,0,WAIT,NONE
2026-06-30 01:33:38,23.1,25.0,126,0,WAIT,NONE
2026-06-30 01:33:43,23.1,25.0,102,0,WAIT,NONE
2026-06-30 01:33:48,23.1,25.0,107,0,WAIT,NONE
2026-06-30 01:33:53,23.1,25.0,120,0,WAIT,NONE
2026-06-30 01:33:58,23.1,25.0,102,0,WAIT,NONE
2026-06-30 01:34:03,23.1,25.0,105,0,WAIT,NONE
2026-06-30 01:34:08,23.1,25.0,125,0,WAIT,NONE
2026-06-30 01:34:13,23.1,25.0,105,0,WAIT,NONE
2026-06-30 01:34:19,23.1,25.0,105,0,WAIT,NONE
2026-06-30 01:34:24,23.1,25.0,113,0,WAIT,NONE
2026-06-30 01:34:29,23.1,25.0,121,0,WAIT,NONE
2026-06-30 01:34:34,23.1,25.0,102,0,WAIT,NONE
2026-06-30 01:34:39,23.1,25.0,104,0,WAIT,NONE
2026-06-30 01:34:44,23.1,25.0,106,0,WAIT,NONE
2026-06-30 01:34:49,23.1,25.0,108,0,WAIT,NONE
2026-06-30 01:34:54,23.4,25.0,113,0,WAIT,NONE
2026-06-30 01:34:59,23.2,25.0,117,0,WAIT,NONE
