timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-06-30 22:19:43,24.3,25.0,108,0,WAIT,NONE
2026-06-30 22:19:48,24.3,25.0,102,0,WAIT,NONE
2026-06-30 22:19:53,24.3,25.0,110,0,WAIT,NONE
2026-06-30 22:19:58,24.3,25.0,123,0,WAIT,NONE
2026-06-30 22:20:03,24.3,25.0,100,0,WAIT,NONE
2026-06-30 22:20:08,24.3,25.0,104,0,WAIT,NONE
2026-06-30 22:20:13,24.3,25.0,126,0,WAIT,NONE
2026-06-30 22:20:18,24.3,25.0,100,0,WAIT,NONE
2026-06-30 22:20:23,24.3,25.0,103,0,WAIT,NONE
2026-06-30 22:20:28,24.2,25.0,112,0,WAIT,NONE
2026-06-30 22:20:33,24.2,25.0,123,0,WAIT,NONE
2026-06-30 22:20:38,24.2,25.0,99,0,WAIT,NONE
2026-06-30 22:20:43,24.2,25.0,103,0,WAIT,NONE
2026-06-30 22:20:48,24.2,25.0,116,0,WAIT,NONE
2026-06-30 22:20:53,24.2,25.0,124,0,WAIT,NONE
2026-06-30 22:20:58,24.2,25.0,100,0,WAIT,NONE
2026-06-30 22:21:03,24.2,25.0,102,0,WAIT,NONE
2026-06-30 22:21:08,24.2,25.0,105,0,WAIT,NONE
2026-06-30 22:21:13,24.2,25.0,126,0,WAIT,NONE
2026-06-30 22:21:19,24.2,25.0,100,0,WAIT,NONE
2026-06-30 22:21:24,24.2,25.0,104,0,WAIT,NONE
2026-06-30 22:21:29,24.2,25.0,127,0,WAIT,NONE
2026-06-30 22:21:34,24.1,25.0,102,0,WAIT,NONE
2026-06-30 22:21:39,24.1,25.0,102,0,WAIT,NONE
2026-06-30 22:21:44,24.2,25.0,113,0,WAIT,NONE
2026-06-30 22:21:49,24.1,25.0,126,0,WAIT,NONE
2026-06-30 22:21:54,24.1,25.0,99,0,WAIT,NONE
2026-06-30 22:21:59,24.1,25.0,103,0,WAIT,NONE
2026-06-30 22:22:04,24.1,25.0,122,0,WAIT,NONE
2026-06-30 22:22:09,24.1,25.0,110,0,WAIT,NONE
2026-06-30 22:22:14,24.1,25.0,102,0,WAIT,NONE
2026-06-30 22:22:19,24.1,25.0,119,0,WAIT,NONE
2026-06-30 22:22:24,24.1,25.0,111,0,WAIT,NONE
2026-06-30 22:22:29,24.1,25.0,102,0,WAIT,NONE
2026-06-30 22:22:34,24.1,25.0,127,0,WAIT,NONE
2026-06-30 22:22:39,24.1,25.0,101,0,WAIT,NONE
2026-06-30 22:22:44,24.0,25.0,118,0,WAIT,NONE
2026-06-30 22:22:49,24.1,25.0,99,0,WAIT,NONE
2026-06-30 22:22:54,24.0,25.0,106,0,WAIT,NONE
2026-06-30 22:22:59,24.0,25.0,121,0,WAIT,NONE
2026-06-30 22:23:04,24.0,25.0,100,0,WAIT,NONE
2026-06-30 22:23:09,24.1,25.0,103,0,WAIT,NONE
2026-06-30 22:23:14,24.0,25.0,127,0,WAIT,NONE
2026-06-30 22:23:19,24.0,25.0,99,0,WAIT,NONE
2026-06-30 22:23:24,24.0,25.0,103,0,WAIT,NONE
2026-06-30 22:23:29,24.0,25.0,111,0,WAIT,NONE
2026-06-30 22:23:34,24.0,25.0,123,0,WAIT,NONE
2026-06-30 22:23:39,24.0,25.0,102,0,WAIT,NONE
2026-06-30 22:23:44,24.0,25.0,105,0,WAIT,NONE
2026-06-30 22:23:49,24.0,25.0,125,0,WAIT,NONE
2026-06-30 22:23:55,24.0,25.0,107,0,WAIT,NONE
2026-06-30 22:24:00,24.0,25.0,102,0,WAIT,NONE
2026-06-30 22:24:05,24.0,25.0,104,0,WAIT,NONE
2026-06-30 22:24:10,24.0,25.0,109,0,WAIT,NONE
2026-06-30 22:24:15,24.0,25.0,122,0,WAIT,NONE
2026-06-30 22:24:20,24.0,25.0,126,0,WAIT,NONE
2026-06-30 22:24:25,23.9,25.0,118,0,WAIT,NONE
2026-06-30 22:24:30,23.9,25.0,102,0,WAIT,NONE
2026-06-30 22:24:35,24.0,25.0,103,0,WAIT,NONE
2026-06-30 22:24:40,23.9,25.0,109,0,WAIT,NONE
2026-06-30 22:24:45,24.0,25.0,126,0,WAIT,NONE
2026-06-30 22:24:50,23.9,25.0,101,0,WAIT,NONE
2026-06-30 22:24:55,24.0,25.0,104,0,WAIT,NONE
2026-06-30 22:25:00,23.9,25.0,126,0,WAIT,NONE
2026-06-30 22:25:05,23.9,25.0,103,0,WAIT,NONE
2026-06-30 22:25:10,23.9,25.0,125,0,WAIT,NONE
2026-06-30 22:25:15,23.9,25.0,102,0,WAIT,NONE
2026-06-30 22:25:20,23.9,25.0,125,0,WAIT,NONE
2026-06-30 22:25:25,23.9,25.0,103,0,WAIT,NONE
2026-06-30 22:25:30,23.9,25.0,113,0,WAIT,NONE
2026-06-30 22:25:35,23.9,25.0,106,0,WAIT,NONE
2026-06-30 22:25:40,23.9,25.0,101,0,WAIT,NONE
2026-06-30 22:25:45,23.9,25.0,123,0,WAIT,NONE
2026-06-30 22:25:50,23.9,25.0,102,0,WAIT,NONE
2026-06-30 22:25:55,23.9,25.0,124,0,WAIT,NONE
2026-06-30 22:26:00,23.9,25.0,100,0,WAIT,NONE
2026-06-30 22:26:05,23.9,25.0,104,0,WAIT,NONE
2026-06-30 22:26:10,23.9,25.0,115,0,WAIT,NONE
2026-06-30 22:26:15,23.9,25.0,117,0,WAIT,NONE
2026-06-30 22:26:20,23.9,25.0,104,0,WAIT,NONE
2026-06-30 22:26:25,23.9,25.0,122,0,WAIT,NONE
2026-06-30 22:26:31,23.9,25.0,104,0,WAIT,NONE
2026-06-30 22:26:36,23.9,25.0,102,0,WAIT,NONE
2026-06-30 22:26:41,23.9,25.0,117,0,WAIT,NONE
2026-06-30 22:26:46,23.9,25.0,103,0,WAIT,NONE
2026-06-30 22:26:51,23.9,25.0,112,0,WAIT,NONE
2026-06-30 22:26:56,23.9,25.0,112,0,WAIT,NONE
2026-06-30 22:27:01,23.8,25.0,102,0,WAIT,NONE
2026-06-30 22:27:06,23.9,25.0,124,0,WAIT,NONE
2026-06-30 22:27:11,23.9,25.0,101,0,WAIT,NONE
2026-06-30 22:27:16,23.8,25.0,108,0,WAIT,NONE
2026-06-30 22:27:21,23.9,25.0,120,0,WAIT,NONE
2026-06-30 22:27:26,23.9,25.0,101,0,WAIT,NONE
2026-06-30 22:27:31,23.8,25.0,104,0,WAIT,NONE
2026-06-30 22:27:36,23.8,25.0,119,0,WAIT,NONE
2026-06-30 22:27:41,23.9,25.0,121,0,WAIT,NONE
2026-06-30 22:27:46,23.8,25.0,110,0,WAIT,NONE
2026-06-30 22:27:51,23.8,25.0,102,0,WAIT,NONE
2026-06-30 22:27:56,23.8,25.0,101,0,WAIT,NONE
2026-06-30 22:28:01,23.8,25.0,103,0,WAIT,NONE
2026-06-30 22:28:06,23.8,25.0,106,0,WAIT,NONE
2026-06-30 22:28:11,23.8,25.0,123,0,WAIT,NONE
2026-06-30 22:28:16,23.8,25.0,102,0,WAIT,NONE
2026-06-30 22:28:21,23.8,25.0,107,0,WAIT,NONE
2026-06-30 22:28:26,23.8,25.0,119,0,WAIT,NONE
2026-06-30 22:28:31,23.8,25.0,107,0,WAIT,NONE
2026-06-30 22:28:36,23.8,25.0,115,0,WAIT,NONE
2026-06-30 22:28:41,23.8,25.0,108,0,WAIT,NONE
2026-06-30 22:28:49,23.8,25.0,103,0,WAIT,NONE
2026-06-30 22:28:54,23.8,25.0,111,0,WAIT,NONE
2026-06-30 22:28:59,23.8,25.0,103,0,WAIT,NONE
2026-06-30 22:29:04,23.8,25.0,119,0,WAIT,NONE
2026-06-30 22:29:09,23.8,25.0,105,0,WAIT,NONE
2026-06-30 22:29:14,23.8,25.0,118,0,WAIT,NONE
2026-06-30 22:29:19,23.8,25.0,103,0,WAIT,NONE
2026-06-30 22:29:24,23.8,25.0,112,0,WAIT,NONE
2026-06-30 22:29:29,23.8,25.0,105,0,WAIT,NONE
2026-06-30 22:29:34,23.8,25.0,107,0,WAIT,NONE
2026-06-30 22:29:39,23.8,25.0,118,0,WAIT,NONE
2026-06-30 22:29:44,23.9,25.0,108,0,WAIT,NONE
