timestamp,current_temp,target_temp,heart_rate,pwm_value,state,error
2026-06-30 01:30:28,23.1,25.0,121,0,WAIT,NONE
2026-06-30 01:30:33,23.1,25.0,118,0,WAIT,NONE
2026-06-30 01:30:51,23.1,25.0,108,0,WAIT,NONE
2026-06-30 01:30:56,23.1,25.0,109,0,WAIT,NONE
2026-06-30 01:31:01,23.1,25.0,111,0,WAIT,NONE
2026-06-30 01:31:06,23.1,25.0,113,0,WAIT,NONE
2026-06-30 01:31:11,23.1,25.0,118,0,WAIT,NONE
2026-06-30 01:31:16,23.1,25.0,121,0,WAIT,NONE
2026-06-30 01:31:21,23.1,25.0,122,0,WAIT,NONE
2026-06-30 01:31:26,23.1,25.0,122,0,WAIT,NONE
2026-06-30 01:31:31,23.1,25.0,121,0,WAIT,NONE
